label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Lotus corniculatus L. var. corniculatus,Lotus corniculatus,Lotus corniculatus L. var. corniculatus,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lotus Lotus corniculatus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Lotus tenuis Waldst. & Kit. ex Willd.,Lotus tenuis,Lotus tenuis Waldst. & Kit. ex Willd.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lotus Lotus tenuis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lotus unifoliolatus (Hook.) Benth.,Acmispon americanus,Lotus unifoliolatus (Hook.) Benth.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Acmispon Acmispon americanus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lotus unifoliolatus (Hook.) Benth. var. helleri (Britton) Kartesz & Gandhi,Lotus unifoliolatus (Hook.) Benth. var. helleri (Britton) Kartesz & Gandhi,Lotus unifoliolatus (Hook.) Benth. var. helleri (Britton) Kartesz & Gandhi,Plantae Lotus Lotus unifoliolatus (Hook.) Benth. var. helleri (Britton) Kartesz & Gandhi,FORCE_ACCEPTED
Ludwigia L.,Ludwigia L.,Ludwigia L.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ludwigia alata Elliott,Ludwigia alata,Ludwigia alata Elliott,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia alata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia alternifolia L.,Ludwigia alternifolia,Ludwigia alternifolia L.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia alternifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
"Ludwigia brevipes (B.H. Long ex Britton, A. Braun & Small) Eames",Ludwigia brevipes,"Ludwigia brevipes (B.H. Long ex Britton, A. Braun & Small) Eames",Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia brevipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia decurrens Walter,Ludwigia decurrens,Ludwigia decurrens Walter,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia decurrens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia glandulosa Walter,Ludwigia glandulosa,Ludwigia glandulosa Walter,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia glandulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia glandulosa Walter ssp. glandulosa,Ludwigia glandulosa,Ludwigia glandulosa Walter ssp. glandulosa,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia glandulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia grandiflora (Michx.) Greuter & Burdet,Ludwigia grandiflora,Ludwigia grandiflora (Michx.) Greuter & Burdet,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora,Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora,Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora,Plantae Ludwigia Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora,FORCE_ACCEPTED
Ludwigia hirtella Raf.,Ludwigia hirtella,Ludwigia hirtella Raf.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia hirtella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia leptocarpa (Nutt.) H. Hara,Ludwigia leptocarpa,Ludwigia leptocarpa (Nutt.) H. Hara,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia leptocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia linearis Walter,Ludwigia linearis,Ludwigia linearis Walter,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia linearis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia palustris (L.) Elliott,Ludwigia palustris,Ludwigia palustris (L.) Elliott,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia peploides (Kunth) P.H. Raven,Ludwigia peploides,Ludwigia peploides (Kunth) P.H. Raven,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia peploides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia peploides (Kunth) P.H. Raven ssp. glabrescens (Kuntze) P.H. Raven,Ludwigia peploides,Ludwigia peploides (Kunth) P.H. Raven ssp. glabrescens (Kuntze) P.H. Raven,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia peploides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia pilosa Walter,Ludwigia pilosa,Ludwigia pilosa Walter,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia pilosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia polycarpa Short & Peter,Ludwigia polycarpa,Ludwigia polycarpa Short & Peter,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia polycarpa,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Ludwigia ravenii Peng,Ludwigia ravenii,Ludwigia ravenii Peng,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia ravenii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia repens J.R. Forst.,Ludwigia repens,Ludwigia repens J.R. Forst.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia sphaerocarpa Elliott,Ludwigia sphaerocarpa,Ludwigia sphaerocarpa Elliott,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia sphaerocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ludwigia virgata Michx.,Ludwigia virgata,Ludwigia virgata Michx.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia Ludwigia virgata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luffa Mill.,Luffa Mill.,Luffa Mill.,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Luffa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luffa acutangula (L.) Roxb.,Luffa acutangula,Luffa acutangula (L.) Roxb.,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Luffa Luffa acutangula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luffa aegyptiaca Mill.,Luffa aegyptiaca,Luffa aegyptiaca Mill.,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Luffa Luffa aegyptiaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lunaria L.,Lunaria L.,Lunaria L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lunaria,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Lunaria annua L.,Lunaria annua,Lunaria annua L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lunaria Lunaria annua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lunaria rediviva L.,Lunaria rediviva,Lunaria rediviva L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lunaria Lunaria rediviva,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lupinus L.,Lupinus L.,Lupinus L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lupinus perennis L.,Lupinus perennis,Lupinus perennis L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus Lupinus perennis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lupinus perennis L. ssp. perennis,Lupinus perennis,Lupinus perennis L. ssp. perennis,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus Lupinus perennis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lupinus perennis L. ssp. perennis var. occidentalis S. Watson,Lupinus perennis L. ssp. perennis var. occidentalis S. Watson,Lupinus perennis L. ssp. perennis var. occidentalis S. Watson,Plantae Lupinus Lupinus perennis L. ssp. perennis var. occidentalis S. Watson,FORCE_ACCEPTED
Lupinus perennis L. ssp. perennis var. perennis,Lupinus perennis,Lupinus perennis L. ssp. perennis var. perennis,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus Lupinus perennis,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Luzula DC.,Luzula DC.,Luzula DC.,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luzula acuminata Raf.,Luzula acuminata,Luzula acuminata Raf.,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula acuminata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luzula acuminata Raf. ssp. acuminata,Luzula acuminata,Luzula acuminata Raf. ssp. acuminata,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula acuminata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Luzula acuminata Raf. ssp. carolinae (S. Watson) Z. Kaplan,Luzula acuminata,Luzula acuminata Raf. ssp. carolinae (S. Watson) Z. Kaplan,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula acuminata,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Luzula bulbosa (Alph. Wood) Smyth & Smyth,Luzula bulbosa,Luzula bulbosa (Alph. Wood) Smyth & Smyth,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula bulbosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Luzula echinata (Small) F.J. Herm.,Luzula echinata,Luzula echinata (Small) F.J. Herm.,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula echinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luzula multiflora (Ehrh.) Lej.,Luzula multiflora,Luzula multiflora (Ehrh.) Lej.,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Luzula multiflora (Ehrh.) Lej. ssp. multiflora,Luzula multiflora,Luzula multiflora (Ehrh.) Lej. ssp. multiflora,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Luzula multiflora (Ehrh.) Lej. ssp. multiflora var. multiflora,Luzula multiflora,Luzula multiflora (Ehrh.) Lej. ssp. multiflora var. multiflora,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula Luzula multiflora,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Lychnis L.,Lychnis L.,Lychnis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lychnis coronaria (L.) Desr.,Silene coronaria,Lychnis coronaria (L.) Desr.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene Silene coronaria,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lychnis flos-cuculi L.,Silene flos-cuculi,Lychnis flos-cuculi L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene Silene flos-cuculi,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycium L.,Lycium L.,Lycium L.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Lycium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycium barbarum L.,Lycium barbarum,Lycium barbarum L.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Lycium Lycium barbarum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lycium chinense Mill.,Lycium chinense,Lycium chinense Mill.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Lycium Lycium chinense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella Holub,Lycopodiella Holub,Lycopodiella Holub,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella alopecuroides (L.) Cranfill,Lycopodiella alopecuroides,Lycopodiella alopecuroides (L.) Cranfill,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella Lycopodiella alopecuroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella appressa (Chapm.) Cranfill,Lycopodiella appressa,Lycopodiella appressa (Chapm.) Cranfill,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella Lycopodiella appressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella caroliniana (L.) Pic. Serm.,Pseudolycopodiella caroliniana,Lycopodiella caroliniana (L.) Pic. Serm.,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Pseudolycopodiella Pseudolycopodiella caroliniana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycopodiella caroliniana (L.) Pic. Serm. var. caroliniana,Pseudolycopodiella caroliniana,Lycopodiella caroliniana (L.) Pic. Serm. var. caroliniana,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Pseudolycopodiella Pseudolycopodiella caroliniana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella inundata (L.) Holub,Lycopodiella inundata,Lycopodiella inundata (L.) Holub,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella Lycopodiella inundata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella ×copelandii (Eig.) Cranfill [alopecuroides × appressa],Lycopodiella copelandii,Lycopodiella ×copelandii (Eig.) Cranfill [alopecuroides × appressa],Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella Lycopodiella copelandii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodiella ×gilmanii A. Haines [appressa × inundata],Lycopodiella gilmanii,Lycopodiella ×gilmanii A. Haines [appressa × inundata],Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella Lycopodiella gilmanii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodium L.,Lycopodium L.,Lycopodium L.,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodium annotinum L.,Spinulum annotinum,Lycopodium annotinum L.,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Spinulum Spinulum annotinum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycopodium clavatum L.,Lycopodium clavatum,Lycopodium clavatum L.,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodium Lycopodium clavatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopodium dendroideum Michx.,Dendrolycopodium dendroideum,Lycopodium dendroideum Michx.,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Dendrolycopodium Dendrolycopodium dendroideum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycopodium digitatum Dill. ex A. Braun,Diphasiastrum digitatum,Lycopodium digitatum Dill. ex A. Braun,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Diphasiastrum Diphasiastrum digitatum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
"Lycopodium hickeyi W.H. Wagner, Beitel & Moran",Dendrolycopodium hickeyi,"Lycopodium hickeyi W.H. Wagner, Beitel & Moran",Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Dendrolycopodium Dendrolycopodium hickeyi,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycopodium obscurum L.,Dendrolycopodium obscurum,Lycopodium obscurum L.,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Dendrolycopodium Dendrolycopodium obscurum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycopodium tristachyum Pursh,Diphasiastrum tristachyum,Lycopodium tristachyum Pursh,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Diphasiastrum Diphasiastrum tristachyum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lycopodium ×habereri House [digitatum × tristachyum],Lycopodium ×habereri House [digitatum × tristachyum],Lycopodium ×habereri House [digitatum × tristachyum],Plantae Lycopodium Lycopodium ×habereri House [digitatum × tristachyum],FORCE_ACCEPTED
Lycopus L.,Lycopus L.,Lycopus L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lycopus americanus Muhl. ex W.P.C. Barton,Lycopus americanus,Lycopus americanus Muhl. ex W.P.C. Barton,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus americanus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Lycopus amplectens Raf.,Lycopus amplectens,Lycopus amplectens Raf.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus amplectens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopus europaeus L.,Lycopus europaeus,Lycopus europaeus L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus europaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lycopus rubellus Moench,Lycopus rubellus,Lycopus rubellus Moench,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus rubellus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopus uniflorus Michx.,Lycopus uniflorus,Lycopus uniflorus Michx.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus uniflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopus uniflorus Michx. var. uniflorus,Lycopus uniflorus,Lycopus uniflorus Michx. var. uniflorus,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus uniflorus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lycopus virginicus L.,Lycopus virginicus,Lycopus virginicus L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lycopus ×sherardii Steele (pro sp.) [uniflorus × virginicus],Lycopus sherardii,Lycopus ×sherardii Steele (pro sp.) [uniflorus × virginicus],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus Lycopus sherardii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lygodium Sw.,Lygodium Sw.,Lygodium Sw.,Plantae Tracheophyta Polypodiopsida Schizaeales Lygodiaceae Lygodium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lygodium palmatum (Bernh.) Sw.,Lygodium palmatum,Lygodium palmatum (Bernh.) Sw.,Plantae Tracheophyta Polypodiopsida Schizaeales Lygodiaceae Lygodium Lygodium palmatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia Nutt.,Lyonia Nutt.,Lyonia Nutt.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lyonia ligustrina (L.) DC.,Lyonia ligustrina,Lyonia ligustrina (L.) DC.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia Lyonia ligustrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia ligustrina (L.) DC. var. foliosiflora (Michx.) Fernald,Lyonia ligustrina,Lyonia ligustrina (L.) DC. var. foliosiflora (Michx.) Fernald,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia Lyonia ligustrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia ligustrina (L.) DC. var. ligustrina,Lyonia ligustrina,Lyonia ligustrina (L.) DC. var. ligustrina,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia Lyonia ligustrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lyonia lucida (Lam.) K. Koch,Lyonia lucida,Lyonia lucida (Lam.) K. Koch,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia Lyonia lucida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia mariana (L.) D. Don,Lyonia mariana,Lyonia mariana (L.) D. Don,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia Lyonia mariana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia L.,Lysimachia L.,Lysimachia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia ciliata L.,Lysimachia ciliata,Lysimachia ciliata L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia ciliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia hybrida Michx.,Lysimachia hybrida,Lysimachia hybrida Michx.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia hybrida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia lanceolata Walter,Lysimachia lanceolata,Lysimachia lanceolata Walter,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia nummularia L.,Lysimachia nummularia,Lysimachia nummularia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia nummularia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia quadriflora Sims,Lysimachia quadriflora,Lysimachia quadriflora Sims,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia quadriflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia quadrifolia L.,Lysimachia quadrifolia,Lysimachia quadrifolia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia quadrifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia radicans Hook.,Lysimachia radicans,Lysimachia radicans Hook.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia radicans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",Lysimachia terrestris,"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia terrestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia tonsa (Alph. Wood) Alph. Wood ex Pax & R. Knuth,Lysimachia tonsa,Lysimachia tonsa (Alph. Wood) Alph. Wood ex Pax & R. Knuth,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia tonsa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia ×producta (A. Gray) Fernald (pro sp.) [quadrifolia × terrestris],Lysimachia producta,Lysimachia ×producta (A. Gray) Fernald (pro sp.) [quadrifolia × terrestris],Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia Lysimachia producta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lythrum L.,Lythrum L.,Lythrum L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lythrum alatum Pursh,Lythrum alatum,Lythrum alatum Pursh,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum Lythrum alatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lythrum alatum Pursh var. alatum,Lythrum alatum,Lythrum alatum Pursh var. alatum,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum Lythrum alatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lythrum alatum Pursh var. lanceolatum (Elliott) Torr. & A. Gray ex Rothr.,Lythrum alatum,Lythrum alatum Pursh var. lanceolatum (Elliott) Torr. & A. Gray ex Rothr.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum Lythrum alatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lythrum lineare L.,Lythrum lineare,Lythrum lineare L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum Lythrum lineare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lythrum salicaria L.,Lythrum salicaria,Lythrum salicaria L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum Lythrum salicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
