label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Muhlenbergia ramulosa (Kunth) Swallen,Muhlenbergia ramulosa,Muhlenbergia ramulosa (Kunth) Swallen,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia ramulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia repens (J. Presl) Hitchc.,Muhlenbergia repens,Muhlenbergia repens (J. Presl) Hitchc.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia richardsonis (Trin.) Rydb.,Muhlenbergia richardsonis,Muhlenbergia richardsonis (Trin.) Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia richardsonis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia schreberi J.F. Gmel.,Muhlenbergia schreberi,Muhlenbergia schreberi J.F. Gmel.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia schreberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia thurberi Rydb.,Muhlenbergia thurberi,Muhlenbergia thurberi Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia thurberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia torreyi (Kunth) Hitchc. ex Bush,Muhlenbergia torreyi,Muhlenbergia torreyi (Kunth) Hitchc. ex Bush,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia torreyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia wrightii Vasey ex J.M. Coult.,Muhlenbergia wrightii,Muhlenbergia wrightii Vasey ex J.M. Coult.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia wrightii,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
"Munroa Torr., orth. cons.",Munroa ,"Munroa Torr., orth. cons.",Plantae Tracheophyta Liliopsida Poales Poaceae Munroa,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Munroa squarrosa (Nutt.) Torr.,Munroa squarrosa,Munroa squarrosa (Nutt.) Torr.,Plantae Tracheophyta Liliopsida Poales Poaceae Munroa squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Musineon Raf.,Musineon ,Musineon Raf.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Musineon divaricatum (Pursh) Raf.,Musineon divaricatum,Musineon divaricatum (Pursh) Raf.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon divaricatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Musineon tenuifolium (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose,Musineon tenuifolium,Musineon tenuifolium (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon tenuifolium,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Myosotis L.,Myosotis ,Myosotis L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Myosotis asiatica (Vesterg.) Schischkin & Sergievskaja,Myosotis asiatica,Myosotis asiatica (Vesterg.) Schischkin & Sergievskaja,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis asiatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosotis scorpioides L.,Myosotis scorpioides,Myosotis scorpioides L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis scorpioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myosurus L.,Myosurus ,Myosurus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosurus apetalus C. Gay,Myosurus apetalus,Myosurus apetalus C. Gay,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus apetalus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosurus cupulatus S. Watson,Myosurus cupulatus,Myosurus cupulatus S. Watson,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus cupulatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosurus minimus L.,Myosurus minimus,Myosurus minimus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus minimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosurus nitidus Eastw.,Myosurus nitidus,Myosurus nitidus Eastw.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus nitidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myriophyllum L.,Myriophyllum ,Myriophyllum L.,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Myriophyllum sibiricum Kom.,Myriophyllum sibiricum,Myriophyllum sibiricum Kom.,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum sibiricum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myriophyllum spicatum L.,Myriophyllum spicatum,Myriophyllum spicatum L.,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum spicatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myriophyllum verticillatum L.,Myriophyllum verticillatum,Myriophyllum verticillatum L.,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum verticillatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Najas L.,Najas ,Najas L.,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Najas,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Najas guadalupensis (Spreng.) Magnus,Najas guadalupensis,Najas guadalupensis (Spreng.) Magnus,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Najas guadalupensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Nama L.,Nama ,Nama L.,Plantae Tracheophyta Magnoliopsida Boraginales Namaceae Nama,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Nama densum Lemmon,Nama densa,Nama densum Lemmon,Plantae Tracheophyta Magnoliopsida Boraginales Namaceae Nama densa,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Nama densum Lemmon var. parviflorum (Greenm.) C.L. Hitchc.,Nama parviflora,Nama densum Lemmon var. parviflorum (Greenm.) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Boraginales Namaceae Nama parviflora,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Nama dichotomum (Ruiz & Pav.) Choisy,Nama dichotoma,Nama dichotomum (Ruiz & Pav.) Choisy,Plantae Tracheophyta Magnoliopsida Boraginales Namaceae Nama dichotoma,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Nama hispidum A. Gray,Nama hispida,Nama hispidum A. Gray,Plantae Tracheophyta Magnoliopsida Boraginales Namaceae Nama hispida,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Nama retrorsum J.T. Howell,Nama retrorsa,Nama retrorsum J.T. Howell,Plantae Tracheophyta Magnoliopsida Boraginales Namaceae Nama retrorsa,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Nassella (Trin.) Desv.,Nassella ,Nassella (Trin.) Desv.,Plantae Tracheophyta Liliopsida Poales Poaceae Nassella,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Nassella viridula (Trin.) Barkworth,Nassella viridula,Nassella viridula (Trin.) Barkworth,Plantae Tracheophyta Liliopsida Poales Poaceae Nassella viridula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nasturtium R. Br.,Nasturtium ,Nasturtium R. Br.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Nasturtium,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Nasturtium officinale W.T. Aiton,Nasturtium officinale,Nasturtium officinale W.T. Aiton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Nasturtium officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Navarretia Ruiz & Pav.,Navarretia ,Navarretia Ruiz & Pav.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Navarretia breweri (A. Gray) Greene,Navarretia breweri,Navarretia breweri (A. Gray) Greene,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia breweri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Navarretia furnissii L.A. Johnson & L.M. Chan,Navarretia furnissii,Navarretia furnissii L.A. Johnson & L.M. Chan,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia furnissii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Navarretia intertexta (Benth.) Hook.,Navarretia intertexta,Navarretia intertexta (Benth.) Hook.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia intertexta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Navarretia leucocephala Benth.,Navarretia leucocephala,Navarretia leucocephala Benth.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia leucocephala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Navarretia saximontana S.C. Spencer,Navarretia saximontana,Navarretia saximontana S.C. Spencer,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia saximontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Navarretia sinistra (M.E. Jones) L.A. Johnson,Navarretia sinistra,Navarretia sinistra (M.E. Jones) L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia sinistra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nemophila Nutt.,Nemophila ,Nemophila Nutt.,Plantae Tracheophyta Magnoliopsida Boraginales Hydrophyllaceae Nemophila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Nemophila breviflora A. Gray,Nemophila breviflora,Nemophila breviflora A. Gray,Plantae Tracheophyta Magnoliopsida Boraginales Hydrophyllaceae Nemophila breviflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Neoparrya Mathias,Neoparrya ,Neoparrya Mathias,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Neoparrya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Neoparrya lithophila Mathias,Neoparrya lithophila,Neoparrya lithophila Mathias,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Neoparrya lithophila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Neotorularia Hedge & J. Léonard,Neotorularia ,Neotorularia Hedge & J. Léonard,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Neotorularia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Neotorularia humilis (C.A. Mey.) Hedge & J. Léonard,Braya humilis,Neotorularia humilis (C.A. Mey.) Hedge & J. Léonard,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Braya humilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Nepeta L.,Nepeta ,Nepeta L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Nepeta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nepeta cataria L.,Nepeta cataria,Nepeta cataria L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Nepeta cataria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nicandra Adans.,Nicandra ,Nicandra Adans.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Nicandra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Nicandra physalodes (L.) Scop.,Nicandra physalodes,Nicandra physalodes (L.) Scop.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Nicandra physalodes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Nicotiana L.,Nicotiana ,Nicotiana L.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Nicotiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nicotiana attenuata Torr. ex S. Watson,Nicotiana attenuata,Nicotiana attenuata Torr. ex S. Watson,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Nicotiana attenuata,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Noccaea Moench,Noccaea ,Noccaea Moench,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Noccaea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Noccaea fendleri (A. Gray) Holub,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Noccaea fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nolina Michx.,Nolina ,Nolina Michx.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Nolina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nolina greenei S. Watson ex Trel.,Nolina greenei,Nolina greenei S. Watson ex Trel.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Nolina greenei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Nolina texana S. Watson,Nolina texana,Nolina texana S. Watson,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Nolina texana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nothocalais cuspidata (Pursh) Greene,Microseris cuspidata,Nothocalais cuspidata (Pursh) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Microseris cuspidata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Notholaena standleyi Maxon,Notholaena standleyi,Notholaena standleyi Maxon,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Notholaena standleyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nuphar Sm.,Nuphar ,Nuphar Sm.,Plantae Tracheophyta Magnoliopsida Nymphaeales Nymphaeaceae Nuphar,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nuphar lutea (L.) Sm.,Nuphar lutea,Nuphar lutea (L.) Sm.,Plantae Tracheophyta Magnoliopsida Nymphaeales Nymphaeaceae Nuphar lutea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nuphar lutea (L.) Sm. ssp. polysepala (Engelm.) E.O. Beal,Nuphar polysepala,Nuphar lutea (L.) Sm. ssp. polysepala (Engelm.) E.O. Beal,Plantae Tracheophyta Magnoliopsida Nymphaeales Nymphaeaceae Nuphar polysepala,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Nuttallanthus texanus (Scheele) D.A. Sutton,Nuttallanthus texanus,Nuttallanthus texanus (Scheele) D.A. Sutton,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Nuttallanthus texanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nymphaea L.,Nymphaea ,Nymphaea L.,Plantae Tracheophyta Magnoliopsida Nymphaeales Nymphaeaceae Nymphaea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Nymphaea odorata Aiton,Nymphaea odorata,Nymphaea odorata Aiton,Plantae Tracheophyta Magnoliopsida Nymphaeales Nymphaeaceae Nymphaea odorata,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Oenothera acutissima W.L. Wagner,Oenothera acutissima,Oenothera acutissima W.L. Wagner,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera acutissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera albicaulis Pursh,Oenothera albicaulis,Oenothera albicaulis Pursh,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera albicaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oenothera caespitosa Nutt. ssp. macroglottis (Rydb.) W.L. Wagner,Oenothera cespitosa,Oenothera caespitosa Nutt. ssp. macroglottis (Rydb.) W.L. Wagner,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera cespitosa,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Oenothera canescens Torr. & Frém.,Oenothera canescens,Oenothera canescens Torr. & Frém.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch,Oenothera cinerea,Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera cinerea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch,Oenothera coloradensis,Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera coloradensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera coronopifolia Torr. & A. Gray,Oenothera coronopifolia,Oenothera coronopifolia Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera coronopifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera curtiflora W.L. Wagner & Hoch,Oenothera curtiflora,Oenothera curtiflora W.L. Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera curtiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera deltoides Torr. & Frém.,Oenothera deltoides,Oenothera deltoides Torr. & Frém.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera deltoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera elata Kunth,Oenothera elata,Oenothera elata Kunth,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera elata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera engelmannii (Small) Munz,Oenothera engelmannii,Oenothera engelmannii (Small) Munz,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera engelmannii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera filiformis (Small) W.L. Wagner & Hoch,Oenothera filiformis,Oenothera filiformis (Small) W.L. Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera flava (A. Nelson) Garrett,Oenothera flava,Oenothera flava (A. Nelson) Garrett,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera flava,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Oenothera grandis (Britton) Smyth,Oenothera grandis,Oenothera grandis (Britton) Smyth,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera grandis,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Oenothera harringtonii W.L. Wagner,Oenothera harringtonii,Oenothera harringtonii W.L. Wagner,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera harringtonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera howardii (A. Nelson) W.L. Wagner,Oenothera howardii,Oenothera howardii (A. Nelson) W.L. Wagner,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera howardii,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Oenothera latifolia (Rydb.) Munz,Oenothera latifolia,Oenothera latifolia (Rydb.) Munz,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera longissima Rydb.,Oenothera longissima,Oenothera longissima Rydb.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera longissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera nuttallii Sweet,Oenothera nuttallii,Oenothera nuttallii Sweet,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oenothera pallida Lindl.,Oenothera pallida,Oenothera pallida Lindl.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch,Oenothera suffrutescens,Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera suffrutescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera villosa Thunb.,Oenothera villosa,Oenothera villosa Thunb.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oligoneuron Small,Solidago ,Oligoneuron Small,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Oligoneuron album (Nutt.) G.L. Nesom,Solidago ptarmicoides,Oligoneuron album (Nutt.) G.L. Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago ptarmicoides,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Oligoneuron rigidum (L.) Small,Solidago rigida,Oligoneuron rigidum (L.) Small,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago rigida,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Onobrychis Mill.,Onobrychis ,Onobrychis Mill.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Onobrychis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Onobrychis viciifolia Scop.,Onobrychis viciifolia,Onobrychis viciifolia Scop.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Onobrychis viciifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Onoclea L.,Onoclea ,Onoclea L.,Plantae Tracheophyta Polypodiopsida Polypodiales Onocleaceae Onoclea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onoclea sensibilis L.,Onoclea sensibilis,Onoclea sensibilis L.,Plantae Tracheophyta Polypodiopsida Polypodiales Onocleaceae Onoclea sensibilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onopordum L.,Onopordum ,Onopordum L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Onopordum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onopordum acanthium L.,Onopordum acanthium,Onopordum acanthium L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Onopordum acanthium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onopordum tauricum Willd.,Onopordum tauricum,Onopordum tauricum Willd.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Onopordum tauricum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onosmodium bejariense DC. ex A. DC.,Lithospermum molle,Onosmodium bejariense DC. ex A. DC.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum molle,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner,Lithospermum occidentale,Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum occidentale,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Oonopsis (Nutt.) Greene,Oonopsis ,Oonopsis (Nutt.) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Oonopsis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oonopsis engelmannii (A. Gray) Greene,Oonopsis engelmannii,Oonopsis engelmannii (A. Gray) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Oonopsis engelmannii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oonopsis foliosa (A. Gray) Greene,Oonopsis foliosa,Oonopsis foliosa (A. Gray) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Oonopsis foliosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Opuntia Mill.,Opuntia ,Opuntia Mill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Opuntia cymochila Engelm. & J.M. Bigelow,Opuntia cymochila,Opuntia cymochila Engelm. & J.M. Bigelow,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia cymochila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Opuntia fragilis (Nutt.) Haw.,Opuntia fragilis,Opuntia fragilis (Nutt.) Haw.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia fragilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Opuntia humifusa (Raf.) Raf.,Opuntia humifusa,Opuntia humifusa (Raf.) Raf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia humifusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Opuntia macrorhiza Engelm.,Opuntia macrorhiza,Opuntia macrorhiza Engelm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia macrorhiza,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
