label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Mentha L.,Mentha ,Mentha L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentha aquatica L.,Mentha aquatica,Mentha aquatica L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha aquatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mentha arvensis L.,Mentha arvensis,Mentha arvensis L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentha spicata L.,Mentha spicata,Mentha spicata L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mentha suaveolens Ehrh.,Mentha suaveolens,Mentha suaveolens Ehrh.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha suaveolens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mentha ×gracilis Sole (pro sp.) [arvensis × spicata],Mentha gracilis,Mentha ×gracilis Sole (pro sp.) [arvensis × spicata],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mentha ×piperita L. (pro sp.) [aquatica × spicata],Mentha piperita,Mentha ×piperita L. (pro sp.) [aquatica × spicata],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha piperita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentha ×rotundifolia (L.) Huds. (pro sp.) [longifolia × suaveolens],Mentha rotundifolia,Mentha ×rotundifolia (L.) Huds. (pro sp.) [longifolia × suaveolens],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Mentha rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Menyanthes L.,Menyanthes ,Menyanthes L.,Plantae Tracheophyta Magnoliopsida Asterales Menyanthaceae Menyanthes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Menyanthes trifoliata L.,Menyanthes trifoliata,Menyanthes trifoliata L.,Plantae Tracheophyta Magnoliopsida Asterales Menyanthaceae Menyanthes trifoliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Menziesia Sm.,Menziesia ,Menziesia Sm.,Animalia Platyhelminthes Monogenea Capsalidea Capsalidae Menziesia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.,Rhododendron pilosum,Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron pilosum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mertensia Roth,Mertensia ,Mertensia Roth,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mertensia virginica (L.) Pers. ex Link,Mertensia virginica,Mertensia virginica (L.) Pers. ex Link,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Micranthemum Michx.,Micranthemum ,Micranthemum Michx.,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Micranthemum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Micranthemum micranthemoides (Nutt.) Wettst.,Micranthemum micranthemoides,Micranthemum micranthemoides (Nutt.) Wettst.,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Micranthemum micranthemoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Micranthemum umbrosum (J.F. Gmel.) S.F. Blake,Micranthemum umbrosum,Micranthemum umbrosum (J.F. Gmel.) S.F. Blake,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Micranthemum umbrosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Microstegium Nees,Microstegium ,Microstegium Nees,Plantae Tracheophyta Liliopsida Poales Poaceae Microstegium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Microstegium vimineum (Trin.) A. Camus,Microstegium vimineum,Microstegium vimineum (Trin.) A. Camus,Plantae Tracheophyta Liliopsida Poales Poaceae Microstegium vimineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Microthlaspi perfoliatum (L.) F.K. Mey.,Noccaea perfoliata,Microthlaspi perfoliatum (L.) F.K. Mey.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Noccaea perfoliata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mikania Willd.,Mikania ,Mikania Willd.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Mikania,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mikania scandens (L.) Willd.,Mikania scandens,Mikania scandens (L.) Willd.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Mikania scandens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Milium L.,Milium ,Milium L.,Plantae Tracheophyta Liliopsida Poales Poaceae Milium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Milium effusum L.,Milium effusum,Milium effusum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Milium effusum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mimosa L.,Mimosa ,Mimosa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Mimosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mimosa pudica L.,Mimosa pudica,Mimosa pudica L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Mimosa pudica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mimulus L.,Mimulus ,Mimulus L.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mimulus alatus Aiton,Mimulus alatus,Mimulus alatus Aiton,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus alatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mimulus moschatus Douglas ex Lindl.,Mimulus moschatus,Mimulus moschatus Douglas ex Lindl.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus moschatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mimulus ringens L.,Mimulus ringens,Mimulus ringens L.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus ringens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Minuartia caroliniana (Walter) Mattf.,Geocarpon carolinianum,Minuartia caroliniana (Walter) Mattf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Geocarpon carolinianum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia glabra (Michx.) Mattf.,Geocarpon glabrum,Minuartia glabra (Michx.) Mattf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Geocarpon glabrum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia groenlandica (Retz.) Ostenf.,Geocarpon groenlandicum,Minuartia groenlandica (Retz.) Ostenf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Geocarpon groenlandicum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia michauxii (Fenzl) Farw.,Minuartia michauxii,Minuartia michauxii (Fenzl) Farw.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Minuartia michauxii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Minuartia patula (Michx.) Mattf.,Mononeuria patula,Minuartia patula (Michx.) Mattf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Mononeuria patula,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mirabilis L.,Mirabilis ,Mirabilis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mirabilis jalapa L.,Mirabilis jalapa,Mirabilis jalapa L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis jalapa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis nyctaginea (Michx.) MacMill.,Mirabilis nyctaginea,Mirabilis nyctaginea (Michx.) MacMill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis nyctaginea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Miscanthus Andersson,Miscanthus ,Miscanthus Andersson,Plantae Tracheophyta Liliopsida Poales Poaceae Miscanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Miscanthus sinensis Andersson,Miscanthus sinensis,Miscanthus sinensis Andersson,Plantae Tracheophyta Liliopsida Poales Poaceae Miscanthus sinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Misopates Raf.,Misopates ,Misopates Raf.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Misopates,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Misopates orontium (L.) Raf.,Misopates orontium,Misopates orontium (L.) Raf.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Misopates orontium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mitchella L.,Mitchella ,Mitchella L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Mitchella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mitchella repens L.,Mitchella repens,Mitchella repens L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Mitchella repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mitella L.,Mitella ,Mitella L.,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Mitella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mitella diphylla L.,Mitella diphylla,Mitella diphylla L.,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Mitella diphylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mitreola L.,Mitreola ,Mitreola L.,Plantae Tracheophyta Magnoliopsida Gentianales Loganiaceae Mitreola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray,Mitreola petiolata,Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Gentianales Loganiaceae Mitreola petiolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mitreola sessilifolia (J.F. Gmel.) G. Don,Mitreola sessilifolia,Mitreola sessilifolia (J.F. Gmel.) G. Don,Plantae Tracheophyta Magnoliopsida Gentianales Loganiaceae Mitreola sessilifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Modiola Moench,Modiola ,Modiola Moench,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Modiola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Modiola caroliniana (L.) G. Don,Modiola caroliniana,Modiola caroliniana (L.) G. Don,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Modiola caroliniana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Moehringia L.,Moehringia ,Moehringia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Moehringia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Moehringia lateriflora (L.) Fenzl,Moehringia lateriflora,Moehringia lateriflora (L.) Fenzl,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Moehringia lateriflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mollugo L.,Mollugo ,Mollugo L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Molluginaceae Mollugo,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mollugo verticillata L.,Mollugo verticillata,Mollugo verticillata L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Molluginaceae Mollugo verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Monarda L.,Monarda ,Monarda L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Monarda bradburiana Beck,Monarda bradburiana,Monarda bradburiana Beck,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda bradburiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monarda clinopodia L.,Monarda clinopodia,Monarda clinopodia L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda clinopodia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monarda didyma L.,Monarda didyma,Monarda didyma L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda didyma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monarda fistulosa L.,Monarda fistulosa,Monarda fistulosa L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda fistulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Monarda fistulosa L. var. brevis Fosberg & Artz,Monarda brevis,Monarda fistulosa L. var. brevis Fosberg & Artz,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda brevis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Monarda media Willd.,Monarda media,Monarda media Willd.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda media,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monarda punctata L.,Monarda punctata,Monarda punctata L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda punctata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monotropa L.,Monotropa ,Monotropa L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Monotropa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monotropa hypopitys L.,Hypopitys monotropa,Monotropa hypopitys L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Hypopitys monotropa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Monotropa uniflora L.,Monotropa uniflora,Monotropa uniflora L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Monotropa uniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monotropsis Schwein. ex Elliott,Monotropsis ,Monotropsis Schwein. ex Elliott,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Monotropsis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Monotropsis odorata Schwein. ex Elliott,Monotropsis odorata,Monotropsis odorata Schwein. ex Elliott,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Monotropsis odorata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Montia L.,Montia ,Montia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Montia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Montia fontana L.,Montia fontana,Montia fontana L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Montia fontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Montia linearis (Douglas ex Hook.) Greene,Montia linearis,Montia linearis (Douglas ex Hook.) Greene,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Montia linearis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Morella Lour.,Morella ,Morella Lour.,Plantae Tracheophyta Magnoliopsida Fagales Myricaceae Morella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Morella caroliniensis (Mill.) Small,Morella caroliniensis,Morella caroliniensis (Mill.) Small,Plantae Tracheophyta Magnoliopsida Fagales Myricaceae Morella caroliniensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Morella cerifera (L.) Small,Morella cerifera,Morella cerifera (L.) Small,Plantae Tracheophyta Magnoliopsida Fagales Myricaceae Morella cerifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Morella pensylvanica (Mirb.) Kartesz,Morella pensylvanica,Morella pensylvanica (Mirb.) Kartesz,Plantae Tracheophyta Magnoliopsida Fagales Myricaceae Morella pensylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Moricandia DC.,Moricandia ,Moricandia DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Moricandia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Moricandia arvensis (L.) DC.,Moricandia arvensis,Moricandia arvensis (L.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Moricandia arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Morus L.,Morus ,Morus L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Morus alba L.,Morus alba,Morus alba L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Morus rubra L.,Morus rubra,Morus rubra L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia Schreb.,Muhlenbergia ,Muhlenbergia Schreb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia bushii Pohl,Muhlenbergia bushii,Muhlenbergia bushii Pohl,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia bushii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia capillaris (Lam.) Trin.,Muhlenbergia capillaris,Muhlenbergia capillaris (Lam.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia capillaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,Muhlenbergia cuspidata,Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia cuspidata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia expansa (Poir.) Trin.,Muhlenbergia expansa,Muhlenbergia expansa (Poir.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia expansa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia frondosa (Poir.) Fernald,Muhlenbergia frondosa,Muhlenbergia frondosa (Poir.) Fernald,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia frondosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia glomerata (Willd.) Trin.,Muhlenbergia glomerata,Muhlenbergia glomerata (Willd.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia glomerata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia mexicana (L.) Trin.,Muhlenbergia mexicana,Muhlenbergia mexicana (L.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia mexicana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.",Muhlenbergia racemosa,"Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia racemosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia schreberi J.F. Gmel.,Muhlenbergia schreberi,Muhlenbergia schreberi J.F. Gmel.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia schreberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.,Muhlenbergia sobolifera,Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia sobolifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia sylvatica (Torr.) Torr. ex A. Gray,Muhlenbergia sylvatica,Muhlenbergia sylvatica (Torr.) Torr. ex A. Gray,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia sylvatica,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
"Muhlenbergia tenuiflora (Willd.) Britton, Sterns & Poggenb.",Muhlenbergia tenuiflora,"Muhlenbergia tenuiflora (Willd.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia tenuiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Murdannia Royle,Murdannia ,Murdannia Royle,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Murdannia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Murdannia keisak (Hassk.) Hand.-Maz.,Murdannia keisak,Murdannia keisak (Hassk.) Hand.-Maz.,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Murdannia keisak,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muscari Mill.,Muscari ,Muscari Mill.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Muscari,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muscari botryoides (L.) Mill.,Muscari botryoides,Muscari botryoides (L.) Mill.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Muscari botryoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muscari comosum (L.) Mill.,Muscari comosum,Muscari comosum (L.) Mill.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Muscari comosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muscari neglectum Guss. ex Ten.,Muscari neglectum,Muscari neglectum Guss. ex Ten.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Muscari neglectum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Myosotis L.,Myosotis ,Myosotis L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Myosotis arvensis (L.) Hill,Myosotis arvensis,Myosotis arvensis (L.) Hill,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Myosotis discolor Pers.,Myosotis discolor,Myosotis discolor Pers.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis discolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosotis laxa Lehm.,Myosotis laxa,Myosotis laxa Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis laxa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myosotis macrosperma Engelm.,Myosotis macrosperma,Myosotis macrosperma Engelm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis macrosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosotis scorpioides L.,Myosotis scorpioides,Myosotis scorpioides L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis scorpioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myosotis stricta Link ex Roem. & Schult.,Myosotis stricta,Myosotis stricta Link ex Roem. & Schult.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myosotis verna Nutt.,Myosotis verna,Myosotis verna Nutt.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis verna,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myosoton Moench,Stellaria ,Myosoton Moench,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Myosoton aquaticum (L.) Moench,Stellaria aquatica,Myosoton aquaticum (L.) Moench,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria aquatica,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Myosurus L.,Myosurus ,Myosurus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myosurus minimus L.,Myosurus minimus,Myosurus minimus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus minimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myriophyllum L.,Myriophyllum ,Myriophyllum L.,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
